Namespace(model_path='../../checkpoints/resnet18_cifar10_200.pt', no_cuda=False, target_num=5, test_batch_size=50)
target count: 5
Files already downloaded and verified
======Load Model======
======Make Targets======
======Start Attack======
=======Attacking Target 0=======
Trying: 1 ------> some others
theta_m tensor(-4.1797, device='cuda:0') tensor(3.0567, device='cuda:0')
theta_p tensor(-3.6543, device='cuda:0') tensor(3.0656, device='cuda:0')
=========Processing epoch 0=========
step:   1, lambda: 0.00000, attack: 1.000, cls: 16.717069, reg: 513.283713, reg_best: 513.283713
theta_m tensor(-3.7203, device='cuda:0') tensor(4.1468, device='cuda:0')
theta_p tensor(-4.7896, device='cuda:0') tensor(4.8985, device='cuda:0')
=========Processing epoch 0=========
step:   1, lambda: 0.00000, attack: 1.000, cls: 14.056565, reg: 515.292615, reg_best: 515.292615
initialize lambda to 0.00100
step:   2, lambda: 0.00100, attack: 1.000, cls: 16.891651, reg: 518.068106, reg_best: 515.292615
step:   3, lambda: 0.00100, attack: 1.000, cls: 17.883102, reg: 521.862268, reg_best: 515.292615
step:   4, lambda: 0.00100, attack: 1.000, cls: 18.536133, reg: 523.719699, reg_best: 515.292615
step:   5, lambda: 0.00100, attack: 1.000, cls: 19.163600, reg: 519.468149, reg_best: 515.292615
step:   6, lambda: 0.00100, attack: 1.000, cls: 19.493502, reg: 519.081705, reg_best: 515.292615
step:   7, lambda: 0.00100, attack: 1.000, cls: 19.606137, reg: 516.202356, reg_best: 515.292615
step:   8, lambda: 0.00100, attack: 1.000, cls: 19.909027, reg: 515.471997, reg_best: 515.292615
step:   9, lambda: 0.00100, attack: 1.000, cls: 20.102270, reg: 516.463565, reg_best: 515.292615
step:  10, lambda: 0.00100, attack: 1.000, cls: 20.381690, reg: 514.279105, reg_best: 514.279105
step:  11, lambda: 0.00100, attack: 1.000, cls: 20.585653, reg: 512.668672, reg_best: 512.668672
up lambda from 0.00100 to 0.00200
step:  12, lambda: 0.00200, attack: 1.000, cls: 20.978514, reg: 509.787302, reg_best: 509.787302
step:  13, lambda: 0.00200, attack: 1.000, cls: 21.270277, reg: 506.614444, reg_best: 506.614444
step:  14, lambda: 0.00200, attack: 1.000, cls: 21.536362, reg: 503.396053, reg_best: 503.396053
step:  15, lambda: 0.00200, attack: 1.000, cls: 21.586158, reg: 504.353761, reg_best: 503.396053
step:  16, lambda: 0.00200, attack: 1.000, cls: 21.761893, reg: 504.050710, reg_best: 503.396053
step:  17, lambda: 0.00200, attack: 1.000, cls: 21.999325, reg: 503.981479, reg_best: 503.396053
step:  18, lambda: 0.00200, attack: 1.000, cls: 22.254991, reg: 504.151111, reg_best: 503.396053
step:  19, lambda: 0.00200, attack: 1.000, cls: 22.457288, reg: 506.637404, reg_best: 503.396053
step:  20, lambda: 0.00200, attack: 1.000, cls: 22.605330, reg: 505.569843, reg_best: 503.396053
step:  21, lambda: 0.00200, attack: 1.000, cls: 23.027817, reg: 504.447008, reg_best: 503.396053
up lambda from 0.00200 to 0.00400
step:  22, lambda: 0.00400, attack: 1.000, cls: 23.177063, reg: 506.621046, reg_best: 503.396053
step:  23, lambda: 0.00400, attack: 1.000, cls: 23.428252, reg: 505.743416, reg_best: 503.396053
step:  24, lambda: 0.00400, attack: 1.000, cls: 23.473361, reg: 507.119020, reg_best: 503.396053
step:  25, lambda: 0.00400, attack: 1.000, cls: 23.352580, reg: 506.319630, reg_best: 503.396053
step:  26, lambda: 0.00400, attack: 1.000, cls: 23.388524, reg: 508.055988, reg_best: 503.396053
step:  27, lambda: 0.00400, attack: 1.000, cls: 23.543966, reg: 509.436166, reg_best: 503.396053
step:  28, lambda: 0.00400, attack: 1.000, cls: 23.631250, reg: 511.659718, reg_best: 503.396053
step:  29, lambda: 0.00400, attack: 1.000, cls: 23.968310, reg: 507.577650, reg_best: 503.396053
step:  30, lambda: 0.00400, attack: 1.000, cls: 24.089910, reg: 508.674513, reg_best: 503.396053
step:  31, lambda: 0.00400, attack: 1.000, cls: 24.275737, reg: 510.849600, reg_best: 503.396053
up lambda from 0.00400 to 0.00800
step:  32, lambda: 0.00800, attack: 1.000, cls: 24.401186, reg: 510.293466, reg_best: 503.396053
step:  33, lambda: 0.00800, attack: 1.000, cls: 24.332162, reg: 507.467024, reg_best: 503.396053
step:  34, lambda: 0.00800, attack: 1.000, cls: 24.500959, reg: 504.905263, reg_best: 503.396053
step:  35, lambda: 0.00800, attack: 1.000, cls: 24.765922, reg: 502.233641, reg_best: 502.233641
step:  36, lambda: 0.00800, attack: 1.000, cls: 24.919221, reg: 499.492107, reg_best: 499.492107
step:  37, lambda: 0.00800, attack: 1.000, cls: 25.140434, reg: 497.762816, reg_best: 497.762816
step:  38, lambda: 0.00800, attack: 1.000, cls: 25.216662, reg: 498.043460, reg_best: 497.762816
step:  39, lambda: 0.00800, attack: 1.000, cls: 25.267221, reg: 498.686110, reg_best: 497.762816
step:  40, lambda: 0.00800, attack: 1.000, cls: 25.363937, reg: 499.695798, reg_best: 497.762816
step:  41, lambda: 0.00800, attack: 1.000, cls: 25.595069, reg: 500.696027, reg_best: 497.762816
up lambda from 0.00800 to 0.01600
step:  42, lambda: 0.01600, attack: 1.000, cls: 25.818342, reg: 501.249126, reg_best: 497.762816
step:  43, lambda: 0.01600, attack: 1.000, cls: 26.012823, reg: 500.221858, reg_best: 497.762816
step:  44, lambda: 0.01600, attack: 1.000, cls: 26.159126, reg: 499.900412, reg_best: 497.762816
step:  45, lambda: 0.01600, attack: 1.000, cls: 26.433614, reg: 501.432272, reg_best: 497.762816
step:  46, lambda: 0.01600, attack: 1.000, cls: 26.517509, reg: 502.589566, reg_best: 497.762816
step:  47, lambda: 0.01600, attack: 1.000, cls: 26.699715, reg: 502.463835, reg_best: 497.762816
step:  48, lambda: 0.01600, attack: 1.000, cls: 26.797263, reg: 500.905949, reg_best: 497.762816
step:  49, lambda: 0.01600, attack: 1.000, cls: 26.907546, reg: 498.579996, reg_best: 497.762816
step:  50, lambda: 0.01600, attack: 1.000, cls: 26.892411, reg: 496.395990, reg_best: 496.395990
step:  51, lambda: 0.01600, attack: 1.000, cls: 27.130674, reg: 492.314398, reg_best: 492.314398
up lambda from 0.01600 to 0.03200
step:  52, lambda: 0.03200, attack: 1.000, cls: 27.196273, reg: 490.742952, reg_best: 490.742952
step:  53, lambda: 0.03200, attack: 1.000, cls: 27.315673, reg: 485.828011, reg_best: 485.828011
step:  54, lambda: 0.03200, attack: 1.000, cls: 27.244123, reg: 482.871442, reg_best: 482.871442
step:  55, lambda: 0.03200, attack: 1.000, cls: 27.239190, reg: 478.578676, reg_best: 478.578676
step:  56, lambda: 0.03200, attack: 1.000, cls: 27.319617, reg: 475.409941, reg_best: 475.409941
step:  57, lambda: 0.03200, attack: 1.000, cls: 27.405669, reg: 475.712369, reg_best: 475.409941
step:  58, lambda: 0.03200, attack: 1.000, cls: 27.420145, reg: 472.044550, reg_best: 472.044550
step:  59, lambda: 0.03200, attack: 1.000, cls: 27.457654, reg: 470.579776, reg_best: 470.579776
step:  60, lambda: 0.03200, attack: 1.000, cls: 27.475025, reg: 467.820984, reg_best: 467.820984
step:  61, lambda: 0.03200, attack: 1.000, cls: 27.431768, reg: 465.122507, reg_best: 465.122507
up lambda from 0.03200 to 0.06400
step:  62, lambda: 0.06400, attack: 1.000, cls: 27.557689, reg: 461.472464, reg_best: 461.472464
step:  63, lambda: 0.06400, attack: 1.000, cls: 27.530247, reg: 455.728470, reg_best: 455.728470
step:  64, lambda: 0.06400, attack: 1.000, cls: 27.698568, reg: 452.488289, reg_best: 452.488289
step:  65, lambda: 0.06400, attack: 1.000, cls: 27.790065, reg: 446.792438, reg_best: 446.792438
step:  66, lambda: 0.06400, attack: 1.000, cls: 27.853203, reg: 444.227440, reg_best: 444.227440
step:  67, lambda: 0.06400, attack: 1.000, cls: 27.746257, reg: 442.311340, reg_best: 442.311340
step:  68, lambda: 0.06400, attack: 1.000, cls: 27.729638, reg: 439.472147, reg_best: 439.472147
step:  69, lambda: 0.06400, attack: 1.000, cls: 27.782597, reg: 437.822586, reg_best: 437.822586
step:  70, lambda: 0.06400, attack: 1.000, cls: 27.717130, reg: 435.375084, reg_best: 435.375084
step:  71, lambda: 0.06400, attack: 1.000, cls: 27.722683, reg: 429.850723, reg_best: 429.850723
up lambda from 0.06400 to 0.12800
step:  72, lambda: 0.12800, attack: 1.000, cls: 27.501737, reg: 422.799600, reg_best: 422.799600
step:  73, lambda: 0.12800, attack: 1.000, cls: 27.589005, reg: 412.542891, reg_best: 412.542891
step:  74, lambda: 0.12800, attack: 1.000, cls: 27.516982, reg: 403.724861, reg_best: 403.724861
step:  75, lambda: 0.12800, attack: 1.000, cls: 27.465909, reg: 395.669571, reg_best: 395.669571
step:  76, lambda: 0.12800, attack: 1.000, cls: 27.355077, reg: 386.727553, reg_best: 386.727553
step:  77, lambda: 0.12800, attack: 1.000, cls: 27.273689, reg: 375.901743, reg_best: 375.901743
step:  78, lambda: 0.12800, attack: 1.000, cls: 27.304756, reg: 366.583357, reg_best: 366.583357
step:  79, lambda: 0.12800, attack: 1.000, cls: 27.294426, reg: 358.790660, reg_best: 358.790660
step:  80, lambda: 0.12800, attack: 1.000, cls: 27.128563, reg: 351.666554, reg_best: 351.666554
step:  81, lambda: 0.12800, attack: 1.000, cls: 26.928694, reg: 345.606363, reg_best: 345.606363
up lambda from 0.12800 to 0.25600
step:  82, lambda: 0.25600, attack: 1.000, cls: 26.721892, reg: 334.020306, reg_best: 334.020306
step:  83, lambda: 0.25600, attack: 1.000, cls: 26.419217, reg: 318.682735, reg_best: 318.682735
step:  84, lambda: 0.25600, attack: 1.000, cls: 26.232170, reg: 305.236165, reg_best: 305.236165
step:  85, lambda: 0.25600, attack: 1.000, cls: 25.948100, reg: 289.777661, reg_best: 289.777661
step:  86, lambda: 0.25600, attack: 1.000, cls: 25.760229, reg: 273.922075, reg_best: 273.922075
step:  87, lambda: 0.25600, attack: 1.000, cls: 25.450038, reg: 258.810766, reg_best: 258.810766
step:  88, lambda: 0.25600, attack: 1.000, cls: 25.080446, reg: 244.868098, reg_best: 244.868098
step:  89, lambda: 0.25600, attack: 1.000, cls: 24.730816, reg: 232.005796, reg_best: 232.005796
step:  90, lambda: 0.25600, attack: 1.000, cls: 24.520286, reg: 220.507600, reg_best: 220.507600
step:  91, lambda: 0.25600, attack: 1.000, cls: 24.189916, reg: 208.297749, reg_best: 208.297749
up lambda from 0.25600 to 0.51200
step:  92, lambda: 0.51200, attack: 1.000, cls: 23.564907, reg: 189.177078, reg_best: 189.177078
step:  93, lambda: 0.51200, attack: 1.000, cls: 22.944777, reg: 166.030167, reg_best: 166.030167
step:  94, lambda: 0.51200, attack: 1.000, cls: 22.329360, reg: 145.821855, reg_best: 145.821855
step:  95, lambda: 0.51200, attack: 1.000, cls: 21.743196, reg: 128.550693, reg_best: 128.550693
step:  96, lambda: 0.51200, attack: 1.000, cls: 20.994964, reg: 113.038281, reg_best: 113.038281
step:  97, lambda: 0.51200, attack: 1.000, cls: 20.607792, reg: 101.352119, reg_best: 101.352119
step:  98, lambda: 0.51200, attack: 1.000, cls: 20.115460, reg: 91.075273, reg_best: 91.075273
step:  99, lambda: 0.51200, attack: 1.000, cls: 19.807101, reg: 81.038534, reg_best: 81.038534
step: 100, lambda: 0.51200, attack: 1.000, cls: 19.316845, reg: 71.335749, reg_best: 71.335749
step: 101, lambda: 0.51200, attack: 1.000, cls: 18.644075, reg: 62.831261, reg_best: 62.831261
up lambda from 0.51200 to 1.02400
step: 102, lambda: 1.02400, attack: 1.000, cls: 17.686878, reg: 51.269731, reg_best: 51.269731
step: 103, lambda: 1.02400, attack: 1.000, cls: 16.636616, reg: 38.974848, reg_best: 38.974848
step: 104, lambda: 1.02400, attack: 1.000, cls: 16.078650, reg: 31.849507, reg_best: 31.849507
step: 105, lambda: 1.02400, attack: 1.000, cls: 15.521798, reg: 27.025286, reg_best: 27.025286
step: 106, lambda: 1.02400, attack: 1.000, cls: 14.986034, reg: 23.552748, reg_best: 23.552748
step: 107, lambda: 1.02400, attack: 1.000, cls: 14.484257, reg: 20.229988, reg_best: 20.229988
step: 108, lambda: 1.02400, attack: 1.000, cls: 14.168557, reg: 17.198310, reg_best: 17.198310
step: 109, lambda: 1.02400, attack: 1.000, cls: 13.729960, reg: 14.734760, reg_best: 14.734760
step: 110, lambda: 1.02400, attack: 1.000, cls: 13.519541, reg: 12.787353, reg_best: 12.787353
step: 111, lambda: 1.02400, attack: 1.000, cls: 13.416641, reg: 11.075543, reg_best: 11.075543
up lambda from 1.02400 to 2.04800
step: 112, lambda: 2.04800, attack: 1.000, cls: 13.212323, reg: 9.144897, reg_best: 9.144897
step: 113, lambda: 2.04800, attack: 1.000, cls: 12.953445, reg: 7.720592, reg_best: 7.720592
step: 114, lambda: 2.04800, attack: 1.000, cls: 12.909134, reg: 7.233657, reg_best: 7.233657
step: 115, lambda: 2.04800, attack: 1.000, cls: 12.912681, reg: 6.975698, reg_best: 6.975698
step: 116, lambda: 2.04800, attack: 1.000, cls: 12.898254, reg: 6.680301, reg_best: 6.680301
step: 117, lambda: 2.04800, attack: 1.000, cls: 12.432758, reg: 6.202721, reg_best: 6.202721
step: 118, lambda: 2.04800, attack: 1.000, cls: 11.904921, reg: 6.038460, reg_best: 6.038460
step: 119, lambda: 2.04800, attack: 1.000, cls: 11.772634, reg: 5.998494, reg_best: 5.998494
step: 120, lambda: 2.04800, attack: 1.000, cls: 11.746489, reg: 5.989874, reg_best: 5.989874
step: 121, lambda: 2.04800, attack: 1.000, cls: 11.757742, reg: 5.990193, reg_best: 5.989874
up lambda from 2.04800 to 4.09600
step: 122, lambda: 4.09600, attack: 1.000, cls: 11.733267, reg: 5.988066, reg_best: 5.988066
step: 123, lambda: 4.09600, attack: 1.000, cls: 11.721819, reg: 5.965549, reg_best: 5.965549
step: 124, lambda: 4.09600, attack: 1.000, cls: 11.716893, reg: 5.862956, reg_best: 5.862956
step: 125, lambda: 4.09600, attack: 1.000, cls: 11.267830, reg: 5.380532, reg_best: 5.380532
step: 126, lambda: 4.09600, attack: 1.000, cls: 9.930087, reg: 5.059222, reg_best: 5.059222
step: 127, lambda: 4.09600, attack: 1.000, cls: 9.493080, reg: 4.876263, reg_best: 4.876263
step: 128, lambda: 4.09600, attack: 1.000, cls: 9.184073, reg: 4.280427, reg_best: 4.280427
step: 129, lambda: 4.09600, attack: 1.000, cls: 7.632455, reg: 3.179729, reg_best: 3.179729
step: 130, lambda: 4.09600, attack: 1.000, cls: 4.814606, reg: 2.155732, reg_best: 2.155732
step: 131, lambda: 4.09600, attack: 1.000, cls: 2.661905, reg: 1.382997, reg_best: 1.382997
up lambda from 4.09600 to 8.19200
step: 132, lambda: 8.19200, attack: 1.000, cls: 2.400792, reg: 0.952777, reg_best: 0.952777
step: 133, lambda: 8.19200, attack: 1.000, cls: 1.796422, reg: 0.371118, reg_best: 0.371118
step: 134, lambda: 8.19200, attack: 0.300, cls: 0.743541, reg: 0.097309, reg_best: 0.371118
step: 135, lambda: 8.19200, attack: 0.000, cls: 0.496207, reg: 0.033742, reg_best: 0.371118
step: 136, lambda: 8.19200, attack: 0.000, cls: 0.440296, reg: 0.013205, reg_best: 0.371118
step: 137, lambda: 8.19200, attack: 0.000, cls: 0.422996, reg: 0.005370, reg_best: 0.371118
step: 138, lambda: 8.19200, attack: 0.000, cls: 0.415445, reg: 0.002209, reg_best: 0.371118
step: 139, lambda: 8.19200, attack: 0.000, cls: 0.411933, reg: 0.000915, reg_best: 0.371118
step: 140, lambda: 8.19200, attack: 0.000, cls: 0.410355, reg: 0.000379, reg_best: 0.371118
step: 141, lambda: 8.19200, attack: 0.000, cls: 0.409687, reg: 0.000157, reg_best: 0.371118
step: 142, lambda: 8.19200, attack: 0.000, cls: 0.409404, reg: 0.000069, reg_best: 0.371118
step: 143, lambda: 8.19200, attack: 0.000, cls: 0.409292, reg: 0.000032, reg_best: 0.371118
down lambda from 8.19200 to 2.59054
step: 144, lambda: 2.59054, attack: 0.000, cls: 0.409253, reg: 0.000018, reg_best: 0.371118
step: 145, lambda: 2.59054, attack: 0.000, cls: 0.409232, reg: 0.000012, reg_best: 0.371118
step: 146, lambda: 2.59054, attack: 0.000, cls: 0.409215, reg: 0.000007, reg_best: 0.371118
step: 147, lambda: 2.59054, attack: 0.000, cls: 0.409206, reg: 0.000004, reg_best: 0.371118
step: 148, lambda: 2.59054, attack: 0.000, cls: 0.409201, reg: 0.000002, reg_best: 0.371118
step: 149, lambda: 2.59054, attack: 0.000, cls: 0.409199, reg: 0.000001, reg_best: 0.371118
step: 150, lambda: 2.59054, attack: 0.000, cls: 0.409199, reg: 0.000000, reg_best: 0.371118
step: 151, lambda: 2.59054, attack: 0.000, cls: 0.409200, reg: 0.000000, reg_best: 0.371118
step: 152, lambda: 2.59054, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 153, lambda: 2.59054, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
down lambda from 2.59054 to 0.81920
step: 154, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 155, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 156, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 157, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 158, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 159, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 160, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 161, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 162, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 163, lambda: 0.81920, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
down lambda from 0.81920 to 0.25905
step: 164, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 165, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 166, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 167, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 168, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 169, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 170, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 171, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 172, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 173, lambda: 0.25905, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
down lambda from 0.25905 to 0.08192
step: 174, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 175, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 176, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 177, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 178, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 179, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 180, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 181, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 182, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
step: 183, lambda: 0.08192, attack: 0.000, cls: 0.409198, reg: 0.000000, reg_best: 0.371118
early stop
From 5 to 3
Current mask: tensor([[[0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         ...,
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.]]], device='cuda:0',
       grad_fn=<BernoulliBackward0>)
Current l0 norm: 0
Current l1 norm: 0.0
Current l2 norm: 0.0
Current l_inf norm: 0.0
mask: (32, 32) 0.0 0.0
pattern: (32, 32, 3) 0.0 1.0
Average l0_norm: 3.4
Average l1_norm: 3.4
Average l2_norm: 1.5949382781982422
Average l_inf_norm: 0.8
